,Ticker,TrumpBeta,TrumpOdds
1651,SWCH,0.0947266669,0.4
1652,SWZ,0.0946863674,0.4
1653,MCI,0.0946091501,0.4
1654,CCK,0.0945577682,0.4
1655,NLY,0.094505541,0.4
1656,ARAY,0.094476365,0.4
1657,VBF,0.09415894,0.4
1658,PFO,0.093867258,0.4
1659,HCKT,0.0936592696,0.4
1660,ETG,0.0935698977,0.4
1661,NMS,0.0934254673,0.4
1662,CAI,0.0933502388,0.4
1663,CBMB,0.0932166345,0.4
1664,NBW,0.0929721219,0.4
1665,DRRX,0.0929611389,0.4
1666,AI,0.0928433578,0.4
1667,CRWS,0.0927502384,0.4
1668,AVB,0.0926143785,0.4
1669,NKSH,0.0926121265,0.4
1670,ACBI,0.0925027568,0.4
1671,BMA,0.0924776229,0.4
1672,MXE,0.0924764904,0.4
1673,SNDX,0.0922698911,0.4
1674,MCEF,0.0922400142,0.4
1675,TYHT,0.092220655,0.4
1676,BOH,0.0921125904,0.4
1677,BCNA,0.0918571311,0.4
1678,BFY,0.0917906645,0.4
1679,MIC,0.0917872539,0.4
1680,CSBR,0.0915139822,0.4
1681,PLYM,0.0913295679,0.4
1682,IUSV,0.0912890352,0.4
1683,ENX,0.0912630591,0.4
1684,SNE,0.0911815964,0.4
1685,BTT,0.0909443568,0.4
1686,CDXC,0.0909314692,0.4
1687,MGU,0.0908891839,0.4
1688,CRVS,0.0907313371,0.4
1689,MVT,0.0905623505,0.4
1690,EURN,0.0905612256,0.4
1691,FMHI,0.0904732357,0.4
1692,AWR,0.0903337614,0.4
1693,VPV,0.090116533,0.4
1694,AROW,0.0900324721,0.4
1695,RBKB,0.0900178677,0.4
1696,NCA,0.0896203217,0.4
1697,IHRT,0.0894532741,0.4
1698,MOR,0.0891149233,0.4
1699,QYLD,0.0890735183,0.4
1700,MMSI,0.0889286186,0.4
1701,VKI,0.0888153231,0.4
1702,MESA,0.0885667387,0.4
1703,JFK,0.0884160691,0.4
1704,HSBC,0.0883695452,0.4
1705,FTAC,0.0883555918,0.4
1706,PVBC,0.0883520271,0.4
1707,MYJ,0.0881717741,0.4
1708,HMNF,0.0880811819,0.4
1709,VCV,0.0879835876,0.4
1710,HQI,0.0876779402,0.4
1711,FMBI,0.0876055376,0.4
1712,ZLAB,0.0873756093,0.4
1713,BABA,0.0873696239,0.4
1714,HYXE,0.0872842705,0.4
1715,LSBK,0.0872667337,0.4
1716,GLPI,0.0869450448,0.4
1717,AIZ,0.0863346228,0.4
1718,MSVB,0.0863254245,0.4
1719,MYC,0.0862909434,0.4
1720,ESXB,0.0862831162,0.4
1721,BURG,0.086201891,0.4
1722,AWK,0.0861727135,0.4
1723,PGC,0.0861097076,0.4
1724,FBIZ,0.0859901581,0.4
1725,MNST,0.0859053984,0.4
1726,FNLC,0.0858880163,0.4
1727,FULT,0.0857451329,0.4
1728,MCR,0.0856643196,0.4
1729,AGO,0.0855965909,0.4
1730,VNO,0.0855414277,0.4
1731,UBA,0.0854105216,0.4
1732,BIF,0.0853333608,0.4
1733,TWO,0.085231187,0.4
1734,AIF,0.0850970508,0.4
1735,KTF,0.0850799915,0.4
1736,TRNE,0.0850788326,0.4
1737,DISCA,0.0846919984,0.4
1738,OVBC,0.0846446274,0.4
1739,NXC,0.0845376668,0.4
1740,CEPU,0.0845329156,0.4
1741,TDG,0.0843836176,0.4
1742,MVF,0.0839351336,0.4
1743,NDRA,0.0838553648,0.4
1744,NXN,0.0837091462,0.4
1745,KFY,0.0836664757,0.4
1746,DNI,0.0836289897,0.4
1747,GPM,0.0835471573,0.4
1748,BKK,0.0833645827,0.4
1749,FFNW,0.082901639,0.4
1750,CCBG,0.0828487157,0.4
1751,COTY,0.0827608677,0.4
1752,BXMT,0.0825958523,0.4
1753,DIT,0.0824590082,0.4
1754,OCIO,0.0824428081,0.4
1755,SRPT,0.0823958334,0.4
1756,ACIW,0.0822057958,0.4
1757,BPFH,0.0822001338,0.4
1758,CMU,0.0819430866,0.4
1759,TRT,0.0817993793,0.4
1760,HROW,0.0817804412,0.4
1761,MO,0.0817582456,0.4
1762,KALV,0.0815418128,0.4
1763,LXP,0.0814479097,0.4
1764,SOLY,0.0813111431,0.4
1765,MNP,0.0812124573,0.4
1766,CIM,0.0811718826,0.4
1767,ETY,0.0811180718,0.4
1768,AZRX,0.0809980721,0.4
1769,EXC,0.0808661789,0.4
1770,AT,0.0807329749,0.4
1771,HSII,0.0806009722,0.4
1772,RMBI,0.0804439414,0.4
1773,VIRT,0.0803822029,0.4
1774,FOE,0.0799972779,0.4
1775,UDR,0.0798640056,0.4
1776,HNDL,0.0798479177,0.4
1777,NMT,0.0798137991,0.4
1778,AMPE,0.0796613316,0.4
1779,CEV,0.0795721729,0.4
1780,DAVA,0.0794258564,0.4
1781,LAWS,0.0794022421,0.4
1782,FDEU,0.0793761047,0.4
1783,CTBI,0.0793457617,0.4
1784,TCBK,0.0792807889,0.4
1785,KTB,0.0792196671,0.4
1786,SY,0.0790006483,0.4
1787,MFT,0.0789974826,0.4
1788,FICO,0.0789403713,0.4
1789,TPR,0.0788867547,0.4
1790,DT,0.0788816304,0.4
1791,NMRK,0.0788730492,0.4
1792,OUT,0.0787112959,0.4
1793,AFG,0.0786216385,0.4
1794,INDB,0.0785869546,0.4
1795,TROW,0.0782633881,0.4
1796,DCAR,0.078190758,0.4
1797,VIV,0.0781455208,0.4
1798,ACGL,0.0778799721,0.4
1799,HP,0.0776466741,0.4
1800,AOD,0.0774677888,0.4
1801,DMB,0.0771132117,0.4
1802,DSSI,0.0770652424,0.4
1803,VBTX,0.0770312388,0.4
1804,TDOC,0.0770276228,0.4
1805,ASTE,0.0763747288,0.4
1806,RE,0.0761837756,0.4
1807,FIV,0.0761832177,0.4
1808,EQBK,0.0759260547,0.4
1809,XYL,0.0758103192,0.4
1810,CTVA,0.0757033766,0.4
1811,BSMX,0.0755730681,0.4
1812,MAR,0.0751137151,0.4
1813,RYAAY,0.0749778826,0.4
1814,NMI,0.0748699132,0.4
1815,NFIN,0.0747663002,0.4
1816,FSD,0.0747168938,0.4
1817,AGR,0.0746048373,0.4
1818,CPRT,0.0745752603,0.4
1819,DNP,0.0745234747,0.4
1820,MEN,0.0744920803,0.4
1821,LQDA,0.0742633587,0.4
1822,BCS,0.0740623095,0.4
1823,SIEB,0.074018216,0.4
1824,OPRT,0.0738069006,0.4
1825,BGY,0.0737214868,0.4
1826,MCB,0.0736544839,0.4
1827,NXST,0.0735335202,0.4
1828,CXP,0.0734040065,0.4
1829,ICLR,0.0732501409,0.4
1830,RIVE,0.0731771178,0.4
1831,WM,0.0731121248,0.4
1832,BTN,0.0730721901,0.4
1833,EIG,0.0728934041,0.4
1834,MSBI,0.0728778,0.4
1835,SFST,0.0727145356,0.4
1836,SHSP,0.0726403097,0.4
1837,TTC,0.0726064037,0.4
1838,PNI,0.072567343,0.4
1839,WRK,0.072415886,0.4
1840,ELLO,0.0724076104,0.4
1841,MTB,0.0723610686,0.4
1842,JGH,0.0720680271,0.4
1843,EFR,0.0719963876,0.4
1844,BCO,0.0718638037,0.4
1845,ALSK,0.0716992123,0.4
1846,PUK,0.0713351723,0.4
1847,FCF,0.0710110261,0.4
1848,Y,0.0709701854,0.4
1849,UTG,0.0709166201,0.4
1850,PBCT,0.0706595479,0.4
1851,CZNC,0.0705969084,0.4
1852,CCM,0.0703826144,0.4
1853,ESSA,0.0699991996,0.4
1854,TAL,0.0699493908,0.4
1855,RTRX,0.0699028615,0.4
1856,MUE,0.0698607547,0.4
1857,CAAP,0.0695777515,0.4
1858,HTGC,0.0693928854,0.4
1859,LBAI,0.0692881687,0.4
1860,OIA,0.0692842493,0.4
1861,XAN,0.0692473906,0.4
1862,EQR,0.0687521653,0.4
1863,LXFR,0.0686066715,0.4
1864,TUES,0.0683596497,0.4
1865,BIB,0.0683282307,0.4
1866,RGCO,0.0681351484,0.4
1867,KBR,0.0681278281,0.4
1868,NIM,0.0681264449,0.4
1869,FTSL,0.0678125346,0.4
1870,BCTF,0.0678017195,0.4
1871,CLUB,0.0675564458,0.4
1872,JHB,0.0674099454,0.4
1873,INXN,0.067214061,0.4
1874,AEIS,0.067195369,0.4
1875,CODX,0.0667674805,0.4
1876,MUS,0.0666692341,0.4
1877,ARYA,0.0665930827,0.4
1878,MWA,0.0665570837,0.4
1879,HSKA,0.0664505152,0.4
1880,NBH,0.06644334,0.4
1881,RMNI,0.0664264009,0.4
1882,APA,0.0661535464,0.4
1883,SFL,0.0659838802,0.4
1884,FNCB,0.0659436393,0.4
1885,NRZ,0.065856756,0.4
1886,MOFG,0.0658084847,0.4
1887,CORR,0.0655425011,0.4
1888,AWP,0.0654308974,0.4
1889,ETM,0.0653617028,0.4
1890,INBX,0.0648839279,0.4
1891,BFK,0.064698754,0.4
1892,GLV,0.0646587875,0.4
1893,FTLB,0.0645052561,0.4
1894,IHD,0.0644751746,0.4
1895,CSII,0.0643220582,0.4
1896,UFCS,0.0642924655,0.4
1897,MDGS,0.0641484993,0.4
1898,BOTJ,0.0639193803,0.4
1899,VRIG,0.0637858412,0.4
1900,IRCP,0.0635153468,0.4
1901,HTBK,0.0634557227,0.4
1902,APEN,0.0633107121,0.4
1903,PMM,0.0627521324,0.4
1904,FUND,0.0627503198,0.4
1905,RPT,0.0625319681,0.4
1906,NEOS,0.0625077281,0.4
1907,NXP,0.0623825706,0.4
1908,MITT,0.0621401229,0.4
1909,JOBS,0.0620342064,0.4
1910,EQS,0.0620156444,0.4
1911,KOF,0.061996509,0.4
1912,AMSWA,0.061937543,0.4
1913,TAIT,0.0617575652,0.4
1914,ETN,0.0617140746,0.4
1915,ADUS,0.0616148656,0.4
1916,ASUR,0.061308265,0.4
1917,CDAY,0.0612282596,0.4
1918,VTA,0.0611036712,0.4
1919,BOE,0.061090341,0.4
1920,AMRB,0.0609471572,0.4
1921,AKAM,0.0609416373,0.4
1922,PSET,0.0605064163,0.4
1923,CEE,0.0603776735,0.4
1924,EXG,0.0603460378,0.4
1925,FARM,0.0600256226,0.4
1926,VVR,0.0598323312,0.4
1927,AIM,0.0597629326,0.4
1928,IGI,0.0597076979,0.4
1929,INOV,0.0596276051,0.4
1930,AERI,0.0594421127,0.4
1931,GS,0.0593754404,0.4
1932,HFRO,0.0592620139,0.4
1933,IBKR,0.0592222374,0.4
1934,TEAM,0.059061433,0.4
1935,REGI,0.0588210102,0.4
1936,TBBK,0.0585334319,0.4
1937,BTAI,0.0583673451,0.4
1938,BPT,0.058325197,0.4
1939,DAR,0.0582537074,0.4
1940,TCF,0.0580769393,0.4
1941,TBND,0.0579713425,0.4
1942,GCV,0.0579584809,0.4
1943,CTRC,0.0578944274,0.4
1944,SHOO,0.057879004,0.4
1945,FEI,0.0577797472,0.4
1946,PCN,0.0576106637,0.4
1947,BCSF,0.0575923474,0.4
1948,RIF,0.0574448036,0.4
1949,NNY,0.0568825924,0.4
1950,FMX,0.0568469589,0.4
1951,FTF,0.0568271756,0.4
1952,GDO,0.0568161355,0.4
1953,BDJ,0.0567055998,0.4
1954,BKN,0.0566980551,0.4
1955,CVLY,0.0566713502,0.4
1956,SCSC,0.0565498869,0.4
1957,SONA,0.0564719652,0.4
1958,FTCS,0.0564054732,0.4
1959,BCOR,0.0563290106,0.4
1960,SCD,0.056327304,0.4
1961,BDGE,0.056315981,0.4
1962,SAFM,0.0561494512,0.4
1963,CAC,0.0560806939,0.4
1964,MBIO,0.0560502816,0.4
1965,BGR,0.0560040653,0.4
1966,SMBC,0.0559986046,0.4
1967,SFNC,0.0558970694,0.4
1968,NVG,0.0555691109,0.4
1969,QGEN,0.0554571993,0.4
1970,HYLS,0.0550809789,0.4
1971,MVC,0.0550776164,0.4
1972,CGEN,0.0549553278,0.4
1973,CWK,0.054879085,0.4
1974,MCA,0.054757171,0.4
1975,ONB,0.054594232,0.4
1976,CFX,0.054452897,0.4
1977,HCAC,0.0541991761,0.4
1978,EWZS,0.0541660899,0.4
1979,HAE,0.0540483745,0.4
1980,FORM,0.053818635,0.4
1981,LMRK,0.0538011443,0.4
1982,NSA,0.053738002,0.4
1983,MHH,0.0536843498,0.4
1984,ISBC,0.053619238,0.4
1985,BDN,0.0534088919,0.4
1986,CIEN,0.0532940192,0.4
1987,LJPC,0.0532898723,0.4
1988,SF,0.0530957759,0.4
1989,NTRS,0.0530217225,0.4
1990,WBND,0.0529683072,0.4
1991,CIVB,0.0528785803,0.4
1992,BOMN,0.0528290346,0.4
1993,TM,0.0527420825,0.4
1994,GHL,0.0525829781,0.4
1995,BBK,0.0525298657,0.4
1996,KREF,0.0523991518,0.4
1997,GSKY,0.0523645208,0.4
1998,FHB,0.0521826694,0.4
1999,SUI,0.0521250348,0.4
2000,BLCM,0.0517913194,0.4
2001,MATW,0.0517700516,0.4
2002,FSCT,0.0516962241,0.4
2003,ZTS,0.051638143,0.4
2004,EPIX,0.0515991067,0.4
2005,UVV,0.0515210817,0.4
2006,EFSC,0.0515165755,0.4
2007,PNRG,0.0514720207,0.4
2008,THG,0.0512468703,0.4
2009,FPL,0.0511752324,0.4
2010,BTEC,0.0509589565,0.4
2011,CHH,0.0509540973,0.4
2012,PNFP,0.0508759066,0.4
2013,QUOT,0.0508373137,0.4
2014,KE,0.0508301556,0.4
2015,FSB,0.0506814077,0.4
2016,GFY,0.0506234702,0.4
2017,STG,0.0505875456,0.4
2018,CHEK,0.0504722184,0.4
2019,PID,0.0502930168,0.4
2020,JTD,0.0501286308,0.4
2021,BOCH,0.049961841,0.4
2022,SSRM,0.0498045103,0.4
2023,GPK,0.049653036,0.4
2024,GFN,0.0496352251,0.4
2025,LADR,0.0494017819,0.4
2026,ETB,0.0492906979,0.4
2027,DEI,0.0489130635,0.4
2028,BGCP,0.0488842807,0.4
2029,MYD,0.0488526566,0.4
2030,LYG,0.0487610879,0.4
2031,GH,0.0487590525,0.4
2032,EDF,0.0484225712,0.4
2033,ESRT,0.0481369827,0.4
2034,MCN,0.0481264965,0.4
2035,FLO,0.0480794543,0.4
2036,RS,0.0478507784,0.4
2037,GLBZ,0.0476303693,0.4
2038,MIXT,0.0476191441,0.4
2039,MHI,0.0475044866,0.4
2040,NTIP,0.047458007,0.4
2041,ATLO,0.047433716,0.4
2042,PPIH,0.0472082777,0.4
2043,LEO,0.0471897034,0.4
2044,GSBD,0.0471760265,0.4
2045,MUC,0.0470570908,0.4
2046,CDC,0.0465550237,0.4
2047,FCFS,0.0464556742,0.4
2048,EFF,0.0462933683,0.4
2049,PYN,0.0461716472,0.4
2050,CARE,0.0459958188,0.4
2051,PNBK,0.0459636201,0.4
2052,NZF,0.045929773,0.4
2053,HYI,0.0459248963,0.4
2054,EIGR,0.045672819,0.4
2055,TV,0.0456127407,0.4
2056,BSD,0.0455048,0.4
2057,JSD,0.0452832551,0.4
2058,OKE,0.0449528537,0.4
2059,MFA,0.044846332,0.4
2060,EE,0.0447916672,0.4
2061,MLI,0.0446911115,0.4
2062,FID,0.044628657,0.4
2063,CRK,0.0446183315,0.4
2064,ALB,0.044598205,0.4
2065,MYOV,0.0445637914,0.4
2066,SCM,0.0445143456,0.4
2067,TARO,0.04449357,0.4
2068,IFS,0.0443997845,0.4
2069,HDSN,0.0443897338,0.4
2070,FMC,0.0443552823,0.4
2071,FSEA,0.0443488733,0.4
2072,C,0.0441472699,0.4
2073,OGE,0.0440336202,0.4
2074,SPXX,0.0438691596,0.4
2075,IGF,0.0438156017,0.4
2076,CSGS,0.043798692,0.4
2077,RRGB,0.0437465471,0.4
2078,NMZ,0.0437421329,0.4
2079,VSMV,0.0436891027,0.4
2080,BH,0.0433819164,0.4
2081,NOV,0.0433323594,0.4
2082,MOH,0.0430159931,0.4
2083,EVRI,0.0429061437,0.4
2084,LRCX,0.0428082859,0.4
2085,HOS,0.0427723625,0.4
2086,CIZ,0.0427255048,0.4
2087,SBBP,0.0426956773,0.4
2088,IRS,0.0425712827,0.4
2089,EMCF,0.0425506547,0.4
2090,LAND,0.0424630454,0.4
2091,JAZZ,0.0423716856,0.4
2092,BGIO,0.0423418203,0.4
2093,PCI,0.0422806417,0.4
2094,GBAB,0.0422771307,0.4
2095,WINC,0.0422037746,0.4
2096,BRT,0.0421908541,0.4
2097,FBSS,0.0421284559,0.4
2098,LAMR,0.0421250829,0.4
2099,LC,0.0419246653,0.4
2100,MFNC,0.0419033136,0.4
2101,NUO,0.0417634387,0.4
2102,KSM,0.0417273198,0.4
2103,MPV,0.0415909873,0.4
2104,PACQ,0.0414114048,0.4
2105,HONE,0.0412557521,0.4
2106,VZ,0.0412206652,0.4
2107,VTSI,0.040922643,0.4
2108,AXP,0.0407434929,0.4
2109,JAKK,0.0406323459,0.4
2110,BWFG,0.0403841372,0.4
2111,TIPT,0.0403826821,0.4
2112,CLPR,0.0403161341,0.4
2113,GFED,0.0402977225,0.4
2114,GHYB,0.0401335378,0.4
2115,BTA,0.0400602027,0.4
2116,JTA,0.0399492227,0.4
2117,PNC,0.0398018906,0.4
2118,FLIR,0.0397992163,0.4
2119,BSRR,0.0395931609,0.4
2120,IGA,0.0395563833,0.4
2121,EGBN,0.0394556462,0.4
2122,SVBI,0.0394390934,0.4
2123,HYZD,0.0394189663,0.4
2124,RBCN,0.0393680435,0.4
2125,WU,0.0393370847,0.4
2126,FRBA,0.0392734666,0.4
2127,MCBC,0.0392108106,0.4
2128,BYSI,0.0391234989,0.4
2129,DCOM,0.0390356415,0.4
2130,NDAQ,0.0389022765,0.4
2131,FEN,0.0388308146,0.4
2132,GDL,0.0385862229,0.4
2133,PFBI,0.0385417177,0.4
2134,SEAS,0.0384454001,0.4
2135,BFIN,0.0384269323,0.4
2136,FEO,0.0383129414,0.4
2137,SCS,0.0382863053,0.4
2138,IGD,0.0382109409,0.4
2139,MOMO,0.0382080155,0.4
2140,TLI,0.0381559752,0.4
2141,FRPH,0.0381477788,0.4
2142,PCSB,0.0380767169,0.4
2143,PNNT,0.0378755778,0.4
2144,ESS,0.0377791172,0.4
2145,EMD,0.0377520916,0.4
2146,CVLT,0.0377199333,0.4
2147,QRVO,0.0376747314,0.4
2148,MQY,0.0374299056,0.4
2149,TXG,0.0374081691,0.4
2150,BHLB,0.0373880048,0.4
2151,ATRS,0.0373652997,0.4
2152,GHY,0.0373229387,0.4
2153,PNTG,0.0372438144,0.4
2154,PFMT,0.0372435229,0.4
2155,HLIO,0.0372419789,0.4
2156,PCTY,0.0371697422,0.4
2157,PB,0.0371217843,0.4
2158,TG,0.0363176849,0.4
2159,PTC,0.0362973419,0.4
2160,NP,0.0362616786,0.4
2161,EGY,0.0357771441,0.4
2162,ALC,0.0357213873,0.4
2163,UVSP,0.0356448895,0.4
2164,SPOK,0.0355868395,0.4
2165,HTBI,0.0355677818,0.4
2166,BSE,0.0354967434,0.4
2167,WD,0.0352670884,0.4
2168,DUSA,0.0351531778,0.4
2169,EDD,0.0349463841,0.4
2170,PFIS,0.0348486454,0.4
2171,PRK,0.0347863574,0.4
2172,BFAM,0.0347533937,0.4
2173,DIN,0.0346953561,0.4
2174,DLB,0.0346893841,0.4
2175,AWF,0.0345850234,0.4
2176,CEO,0.0345155165,0.4
2177,ADX,0.0345116307,0.4
2178,ASRT,0.0342132244,0.4
2179,OSMT,0.0341779862,0.4
2180,DTIL,0.0340945644,0.4
2181,ANDE,0.0340534898,0.4
2182,LOMA,0.033865297,0.4
2183,OI,0.0338576231,0.4
2184,HMST,0.033750137,0.4
2185,CP,0.0336167359,0.4
2186,GOLD,0.0331654637,0.4
2187,DFNL,0.0330968207,0.4
2188,CMTL,0.0329396468,0.4
2189,EFL,0.0329029284,0.4
2190,ALG,0.0328859888,0.4
2191,GSBC,0.0327664065,0.4
2192,OCSI,0.0327385559,0.4
2193,RMCF,0.0326471058,0.4
2194,SCYX,0.0325100397,0.4
2195,CWBC,0.0324273326,0.4
2196,AINV,0.0324103259,0.4
2197,AYX,0.0322682617,0.4
2198,NHF,0.0322057911,0.4
2199,BLPH,0.032144784,0.4
2200,MNLO,0.0320496698,0.4
2201,CHMI,0.0320093144,0.4
2202,L,0.0320077024,0.4
2203,FFBC,0.0319128795,0.4
2204,CXE,0.0318807705,0.4
2205,FGEN,0.0318348745,0.4
2206,CSGP,0.0318188557,0.4
2207,MMI,0.0316699969,0.4
2208,PMO,0.03165136,0.4
2209,DBL,0.0315625692,0.4
2210,LILAK,0.0315465473,0.4
2211,RYI,0.0315254498,0.4
2212,WORX,0.0314893742,0.4
2213,RVSB,0.0313809924,0.4
2214,KBWD,0.0313781475,0.4
2215,HMG,0.0311442941,0.4
2216,ADC,0.0311033327,0.4
2217,NJR,0.0311005417,0.4
2218,IFGL,0.0310604912,0.4
2219,FBIO,0.0308053216,0.4
2220,ISHG,0.030725812,0.4
2221,EB,0.0306290113,0.4
2222,CDXS,0.0301956405,0.4
2223,CTS,0.0299014723,0.4
2224,SRV,0.0298596054,0.4
2225,ERJ,0.0296144506,0.4
2226,BCML,0.0294966523,0.4
2227,EQX,0.0294902969,0.4
2228,VIRC,0.0291941158,0.4
2229,BHV,0.0291806539,0.4
2230,CVEO,0.0290930258,0.4
2231,ARE,0.0290550494,0.4
2232,RNDV,0.0288039841,0.4
2233,WMK,0.0287973597,0.4
2234,ASRV,0.0287072749,0.4
2235,BKCC,0.0286736974,0.4
2236,EQIX,0.0286603028,0.4
2237,ALX,0.0285887864,0.4
2238,MBCN,0.0285229948,0.4
2239,FCNCA,0.028448925,0.4
2240,UTSI,0.0283650462,0.4
2241,ABC,0.0282426431,0.4
2242,AEGN,0.0281003392,0.4
2243,EMIF,0.0277815999,0.4
2244,AHH,0.0277538741,0.4
2245,FRO,0.0276955958,0.4
2246,SHI,0.0276542308,0.4
2247,OFED,0.0274895801,0.4
2248,CFFI,0.0272632394,0.4
2249,FOF,0.0271675943,0.4
2250,GTES,0.0270469919,0.4
2251,AUDC,0.0265781612,0.4
2252,CDOR,0.0265265029,0.4
2253,ITMR,0.0264925735,0.4
2254,NFBK,0.026410047,0.4
2255,TCFC,0.0264005243,0.4
2256,PKBK,0.0263522604,0.4
2257,EMCB,0.0260601536,0.4
2258,GSM,0.0259934954,0.4
2259,NAZ,0.0257089341,0.4
2260,IFEU,0.025595177,0.4
2261,ANH,0.0254868318,0.4
2262,MCRI,0.0253558676,0.4
2263,JMM,0.0253275996,0.4
2264,OXSQ,0.0253235803,0.4
2265,ENPH,0.0251989381,0.4
2266,CIK,0.0251869404,0.4
2267,ESTE,0.0250417928,0.4
2268,LBC,0.024832706,0.4
2269,CNQ,0.0248143434,0.4
2270,MMU,0.0247493773,0.4
2271,PEBK,0.0247302499,0.4
2272,GWB,0.0247284745,0.4
2273,MIST,0.0246331139,0.4
2274,FTRI,0.0246165713,0.4
2275,ITRN,0.0245614601,0.4
2276,ASET,0.0244889959,0.4
2277,BXMX,0.024450263,0.4
2278,VWOB,0.0243171448,0.4
2279,HCCH,0.0242347891,0.4
2280,AMCA,0.024179361,0.4
2281,KMPR,0.0240569277,0.4
2282,BMRC,0.0239157422,0.4
2283,WBA,0.0238779778,0.4
2284,HCI,0.0238308884,0.4
2285,FBNC,0.023531732,0.4
2286,MUA,0.0234407521,0.4
2287,AAME,0.0234124638,0.4
2288,EOD,0.0232135895,0.4
2289,CATY,0.0231283478,0.4
2290,PCK,0.0229235783,0.4
2291,CLXT,0.0228538778,0.4
2292,VEON,0.0228245725,0.4
2293,GSIT,0.0227879648,0.4
2294,IPHI,0.0227267073,0.4
2295,MHLD,0.0226563254,0.4
2296,GDS,0.0225447176,0.4
2297,CIZN,0.0224649267,0.4
2298,BBVA,0.0223267752,0.4
2299,OMC,0.0222161471,0.4
2300,ATHX,0.0222015687,0.4
2301,MAXR,0.022194986,0.4
2302,VONV,0.0220571833,0.4
2303,BCV,0.0220219998,0.4
2304,AXTI,0.0216571299,0.4
2305,GMDA,0.021587112,0.4
2306,EA,0.0215000932,0.4
2307,FDIV,0.0213745764,0.4
2308,SHO,0.0213513758,0.4
2309,GES,0.021192404,0.4
2310,PDCO,0.0211292423,0.4
2311,GRC,0.0210701144,0.4
2312,ARDC,0.0209463151,0.4
2313,CRMT,0.0209376375,0.4
2314,TATT,0.0209060523,0.4
2315,UGP,0.0208652717,0.4
2316,AMNB,0.0208591287,0.4
2317,HWC,0.0207380233,0.4
2318,AMTB,0.0207007286,0.4
2319,ONDK,0.0206480265,0.4
2320,SU,0.0205331533,0.4
2321,CIB,0.0205139441,0.4
2322,SASR,0.0205069268,0.4
2323,SJW,0.0204302452,0.4
2324,USA,0.0203688722,0.4
2325,FSFG,0.0202476944,0.4
2326,CTSO,0.0201884439,0.4
2327,CBTX,0.0201516948,0.4
2328,ISD,0.0200826049,0.4
2329,ASX,0.0200628967,0.4
2330,RNDB,0.0199658286,0.4
2331,LMNR,0.0198920267,0.4
2332,ALYA,0.0197565698,0.4
2333,ET,0.0195193932,0.4
2334,THFF,0.0194975184,0.4
2335,CHT,0.0194526388,0.4
2336,LYFT,0.0194017328,0.4
2337,ECOW,0.019242252,0.4
2338,CNA,0.0191705913,0.4
2339,SAN,0.0190500985,0.4
2340,TSBK,0.0189797102,0.4
2341,INTT,0.0188964779,0.4
2342,MUFG,0.0188367887,0.4
2343,LXRX,0.0186705657,0.4
2344,FLIC,0.0185852677,0.4
2345,REXN,0.0184558407,0.4
2346,SMBK,0.01825759,0.4
2347,MXF,0.0181848027,0.4
2348,WPX,0.0181493785,0.4
2349,PFGC,0.0181292813,0.4
2350,BGB,0.018076593,0.4
2351,WORK,0.017864494,0.4
2352,TGTX,0.0178186955,0.4
2353,ROAD,0.0177519801,0.4
2354,CPAH,0.0176860206,0.4
2355,JPC,0.0175508476,0.4
2356,STRS,0.0173678974,0.4
2357,AIV,0.0172981938,0.4
2358,FSBW,0.0170467335,0.4
2359,CSTL,0.0169367663,0.4
2360,CNXM,0.0168539375,0.4
2361,REI,0.016726387,0.4
2362,DNLI,0.0166271988,0.4
2363,CNOB,0.0164978044,0.4
2364,QABA,0.0162877659,0.4
2365,EDTX,0.0162057952,0.4
2366,KAMN,0.0160985577,0.4
2367,ZBH,0.0160738067,0.4
2368,WASH,0.0157523455,0.4
2369,PBA,0.0156078112,0.4
2370,EVT,0.0152264626,0.4
2371,HST,0.0152180159,0.4
2372,EVF,0.0150446429,0.4
2373,IBCP,0.0149190413,0.4
2374,IGOV,0.0147136945,0.4
2375,PMF,0.0147129591,0.4
2376,VNQI,0.0145417551,0.4
2377,SMMF,0.0142965141,0.4
2378,SNMP,0.0142889584,0.4
2379,ADSK,0.0142380766,0.4
2380,CPAC,0.0141032527,0.4
2381,RBB,0.0139606263,0.4
2382,EOG,0.0138490025,0.4
2383,BATRK,0.0136914154,0.4
2384,KBWB,0.0136430405,0.4
2385,FNB,0.0135692449,0.4
2386,COF,0.0134869101,0.4
2387,MR,0.0133427438,0.4
2388,BHE,0.0133426962,0.4
2389,FSP,0.0133045591,0.4
2390,DVY,0.0132588829,0.4
2391,KEP,0.0130917272,0.4
2392,BAP,0.0130725875,0.4
2393,DRH,0.0130111857,0.4
2394,MTR,0.0128794157,0.4
2395,TXRH,0.0126750334,0.4
2396,CLX,0.0126615052,0.4
2397,CR,0.0125897219,0.4
2398,JPT,0.0125229645,0.4
2399,HAFC,0.0124907662,0.4
2400,SLCT,0.0124734214,0.4
2401,FISI,0.0124576846,0.4
2402,MBWM,0.0122475695,0.4
2403,ZTO,0.0121490118,0.4
2404,RDVY,0.0121266995,0.4
2405,ADBE,0.0120599488,0.4
2406,REV,0.0116078541,0.4
2407,NYT,0.0115557559,0.4
2408,PDI,0.0113171444,0.4
2409,NBR,0.0109722523,0.4
2410,KBWR,0.010940395,0.4
2411,BLBD,0.0109004902,0.4
2412,BSX,0.0108489329,0.4
